customer_id,city,building_type,season,meter_type,building_area_sqft,occupants,average_temperature_c,humidity_percent,appliance_count,avg_daily_usage_hours,solar_panel,previous_month_kwh,monthly_consumption_kwh
CUST01154,Lalitpur,Office,Spring,Smart,1103.0,11.0,5.2,34.4,9.0,14.4,No,1268.8,1596.1
CUST01662,Kathmandu,Commercial,Summer,Smart,4316.0,5.0,17.4,31.0,4.0,10.7,No,1135.3,1686.7
CUST01427,Chitwan,Industrial,Spring,Smart,3998.0,15.0,9.3,30.7,2.0,16.1,No,1100.6,2025.9
CUST00385,Bhaktapur,Residential,Winter,Standard,3890.0,7.0,18.5,51.1,2.0,9.5,No,651.3,1372.4
CUST01785,Chitwan,Industrial,Summer,Smart,4129.0,3.0,30.4,42.2,18.0,9.4,No,470.2,2210.8
CUST00855,Bhaktapur,Residential,Autumn,Smart,4308.0,4.0,13.2,71.7,13.0,16.7,Yes,765.2,1604.7
CUST01590,Chitwan,Residential,Autumn,Standard,3250.0,8.0,30.0,30.9,11.0,12.3,No,945.0,1531.3
CUST00220,,Residential,Summer,Smart,856.0,8.0,14.9,52.9,16.0,5.0,No,512.3,1116.1
CUST00642,Kathmandu,Industrial,Winter,Smart,1629.0,4.0,16.3,62.6,8.0,13.4,No,1749.8,2062.8
CUST00002,Biratnagar,Commercial,Winter,Standard,4093.0,10.0,5.4,35.1,9.0,14.0,No,1251.6,1726.8
CUST00113,Bhaktapur,Residential,Autumn,Smart,5476.0,15.0,21.6,56.9,17.0,15.5,No,437.3,1991.3
CUST00699,Chitwan,Office,Winter,Smart,3849.0,14.0,7.2,45.2,6.0,16.6,No,,2008.3
CUST01946,Chitwan,Residential,Autumn,Standard,3023.0,15.0,28.3,58.9,13.0,3.5,No,454.7,1270.3
CUST00952,Pokhara,Residential,Summer,Smart,3729.0,9.0,33.7,44.4,17.0,11.1,No,740.5,1720.1
CUST01649,Lalitpur,Commercial,Summer,Smart,1971.0,4.0,21.7,89.4,16.0,13.2,No,473.1,1740.5
CUST01637,Lalitpur,Residential,Summer,Smart,886.0,6.0,6.1,80.4,19.0,9.6,No,208.6,1349.5
CUST01775,Biratnagar,Commercial,Summer,Standard,4063.0,5.0,27.7,78.6,12.0,12.1,No,1795.4,2006.4
CUST01411,Pokhara,Industrial,Summer,Smart,1859.0,14.0,7.7,72.4,4.0,5.9,No,1429.8,1715.3
CUST01410,Lalitpur,Commercial,Spring,Smart,5239.0,15.0,34.4,85.8,18.0,5.3,No,1576.8,1879.6
CUST01534,Lalitpur,Office,Winter,Standard,4982.0,5.0,20.2,66.0,5.0,15.8,No,1325.7,1991.9
CUST01292,Biratnagar,Industrial,Winter,Smart,2249.0,5.0,28.9,65.8,17.0,14.8,No,279.0,2011.9
CUST01901,Kathmandu,Residential,Winter,Smart,4416.0,9.0,11.8,66.8,10.0,17.2,Yes,1151.7,1656.7
CUST00442,Pokhara,Office,Summer,Standard,2087.0,13.0,27.4,31.4,5.0,9.8,No,1248.1,1831.0
CUST01521,Chitwan,Residential,Spring,Smart,3039.0,12.0,30.9,59.4,,17.5,Yes,495.7,1731.6
CUST01137,Biratnagar,Office,Spring,Smart,5007.0,10.0,11.5,49.0,14.0,2.4,No,1092.8,1754.7
CUST01716,Biratnagar,Commercial,Winter,Smart,596.0,6.0,8.8,53.3,20.0,7.2,No,1513.0,1521.6
CUST01257,Chitwan,Office,Spring,Smart,5836.0,15.0,27.6,75.6,16.0,15.4,No,798.3,2381.4
CUST01893,Chitwan,Residential,Summer,Smart,4385.0,6.0,24.4,80.2,20.0,6.9,No,119.2,1813.2
CUST01632,Chitwan,Residential,Spring,Smart,1027.0,3.0,23.4,34.5,,13.9,No,613.7,1231.6
CUST01696,Lalitpur,Residential,Summer,Standard,2092.0,7.0,14.3,82.9,13.0,17.9,No,719.6,1748.2
CUST01398,Chitwan,Office,Summer,Smart,882.0,8.0,25.4,88.9,12.0,12.9,Yes,545.3,1493.4
CUST00664,Biratnagar,Industrial,Winter,Standard,1282.0,6.0,31.7,36.6,2.0,9.2,No,1032.5,1515.0
CUST01875,Kathmandu,Residential,Spring,Smart,1016.0,4.0,19.6,65.3,5.0,8.7,No,834.6,1184.1
CUST01258,Kathmandu,Residential,Winter,Smart,5506.0,11.0,5.6,50.9,10.0,12.6,No,444.7,1577.7
CUST01801,Kathmandu,Residential,Autumn,Standard,4183.0,14.0,18.3,69.3,17.0,12.5,No,219.6,1778.9
CUST01701,Biratnagar,Residential,Spring,Standard,5638.0,3.0,11.9,84.1,7.0,14.2,No,1719.3,1713.3
CUST00318,Chitwan,Residential,Spring,Smart,1849.0,4.0,17.9,73.4,,9.1,No,530.3,1245.4
CUST00649,Lalitpur,Commercial,Summer,Standard,3709.0,13.0,21.0,65.9,5.0,14.2,No,1611.1,1934.1
CUST01435,Biratnagar,Residential,Summer,Smart,1525.0,5.0,15.8,66.0,18.0,2.4,Yes,1348.7,1058.4
CUST01480,Kathmandu,Office,Spring,Standard,2782.0,15.0,9.3,50.5,18.0,4.8,No,234.8,1498.8
CUST00710,Bhaktapur,Residential,Autumn,Smart,3877.0,4.0,6.8,35.2,12.0,4.1,No,805.8,1204.0
CUST01383,,Residential,Spring,Standard,5596.0,11.0,34.0,36.8,15.0,10.0,No,1396.2,1797.9
CUST01283,Biratnagar,Office,Winter,Smart,3080.0,13.0,28.4,68.9,16.0,12.9,No,1148.3,2040.4
CUST01769,Bhaktapur,Residential,Winter,Smart,2296.0,12.0,27.3,31.7,10.0,11.3,No,689.0,1532.9
CUST00973,Kathmandu,Residential,Winter,Smart,3964.0,10.0,5.4,36.0,6.0,14.4,No,1757.8,1898.3
CUST00628,Lalitpur,Residential,Winter,Smart,3304.0,11.0,20.0,86.4,3.0,12.2,Yes,1678.3,1402.1
CUST00633,Biratnagar,Residential,Summer,Smart,5041.0,3.0,18.9,62.8,13.0,17.8,No,1177.4,1997.5
CUST01307,Chitwan,Industrial,Summer,Standard,3485.0,13.0,18.7,51.7,3.0,3.8,No,1406.8,1891.9
CUST01401,Lalitpur,Residential,Autumn,Smart,4310.0,6.0,33.3,36.0,15.0,3.1,No,624.3,1492.7
CUST01409,Biratnagar,Office,Summer,Smart,2148.0,4.0,18.0,34.7,15.0,4.3,No,1295.3,1483.7
CUST01249,Lalitpur,Residential,Autumn,Smart,4719.0,6.0,6.1,73.4,5.0,3.0,No,1299.7,1261.4
CUST01983,Lalitpur,Office,Spring,Smart,1077.0,12.0,30.7,46.7,6.0,14.6,No,231.1,1493.2
CUST01255,Bhaktapur,Residential,Winter,Standard,3329.0,5.0,23.4,78.1,17.0,8.1,No,1076.1,1539.0
CUST01497,Pokhara,Residential,Summer,Smart,4519.0,4.0,24.0,57.8,3.0,2.1,No,1588.5,1310.8
CUST01372,Lalitpur,Residential,Winter,Smart,4144.0,4.0,29.0,58.4,4.0,7.2,Yes,1292.6,1206.0
CUST01530,Biratnagar,Office,Autumn,Standard,4983.0,4.0,24.4,69.8,6.0,6.1,No,456.4,1494.8
CUST01664,Bhaktapur,Residential,Spring,Smart,2873.0,4.0,22.5,30.8,18.0,11.7,No,1240.6,1500.1
CUST01355,Pokhara,Office,Winter,Standard,3842.0,4.0,14.5,70.9,20.0,16.5,No,991.4,2179.7
CUST01956,Lalitpur,Residential,Autumn,Standard,,9.0,11.1,55.6,,3.2,No,1155.0,1359.7
CUST01931,Chitwan,Industrial,Autumn,Smart,4818.0,10.0,8.9,87.3,14.0,11.6,Yes,92.8,1897.1
CUST01644,Chitwan,Office,Spring,Standard,4195.0,3.0,18.6,69.9,7.0,16.3,No,927.8,1715.1
CUST01878,Bhaktapur,Office,Summer,Smart,1281.0,2.0,10.0,70.0,2.0,4.5,No,1080.5,1210.2
CUST00796,Biratnagar,Office,Autumn,Smart,4781.0,12.0,24.3,52.3,17.0,7.2,No,1716.4,2144.2
CUST00646,Biratnagar,Residential,Spring,Smart,4872.0,4.0,13.6,50.4,16.0,13.2,No,296.6,1613.8
CUST01013,Bhaktapur,Office,Spring,Smart,4177.0,13.0,7.7,86.2,6.0,14.5,No,543.2,1884.7
CUST01868,Pokhara,Residential,Autumn,Smart,4685.0,5.0,15.9,43.1,14.0,12.5,No,1689.6,1820.9
CUST00557,Chitwan,Residential,Autumn,Standard,798.0,10.0,20.5,61.8,18.0,13.9,Yes,1791.5,1679.9
CUST00682,Pokhara,Residential,Winter,Standard,3256.0,3.0,15.0,57.0,16.0,3.9,No,1505.8,1378.4
CUST00578,Kathmandu,Commercial,Spring,Smart,738.0,4.0,10.1,47.8,20.0,2.7,Yes,1692.0,1262.5
CUST01820,Bhaktapur,Office,Winter,Standard,4684.0,9.0,12.4,53.8,2.0,5.9,No,301.1,1369.1
CUST01110,Chitwan,Residential,Summer,Smart,5164.0,12.0,33.7,53.2,12.0,12.9,No,1265.8,2148.9
CUST01267,Lalitpur,Residential,Winter,Smart,590.0,4.0,25.5,57.8,3.0,4.9,No,719.1,1085.5
CUST01723,Bhaktapur,Commercial,Winter,Standard,3487.0,12.0,14.7,45.8,15.0,7.8,No,1563.2,1921.9
CUST01184,Chitwan,Residential,Autumn,Standard,2103.0,11.0,12.0,53.8,17.0,2.1,No,1140.3,1114.4
CUST00525,Pokhara,Commercial,Summer,Smart,5311.0,2.0,13.0,79.1,3.0,14.4,Yes,1687.3,1800.0
CUST01060,Lalitpur,Office,Summer,Smart,3147.0,9.0,23.1,35.9,3.0,16.7,No,1361.7,1896.1
CUST00541,Pokhara,Office,Autumn,Smart,2638.0,13.0,14.0,55.3,5.0,8.6,No,123.8,1423.0
CUST01195,Lalitpur,Industrial,Winter,Smart,,8.0,28.3,56.2,6.0,3.3,No,783.7,1954.5
CUST01679,Biratnagar,Residential,Summer,Standard,1132.0,5.0,23.4,55.6,8.0,9.2,No,119.8,1100.6
CUST00749,Kathmandu,Residential,Autumn,Smart,5126.0,12.0,12.4,44.3,20.0,6.2,No,189.8,1555.8
CUST01899,Kathmandu,Commercial,Spring,Smart,5984.0,14.0,17.2,67.2,11.0,17.6,No,797.0,2156.9
CUST01431,Biratnagar,Industrial,Summer,Standard,958.0,11.0,25.3,58.2,16.0,7.9,No,1714.3,2211.4
CUST00485,Kathmandu,Residential,Winter,Smart,3014.0,9.0,30.9,38.7,19.0,8.0,No,723.5,1533.2
CUST01758,Chitwan,Industrial,Autumn,Standard,2354.0,11.0,15.7,74.1,3.0,13.8,Yes,200.9,1566.1
CUST00096,Pokhara,Residential,Autumn,Smart,4657.0,3.0,23.3,63.4,9.0,9.8,No,1349.2,1467.7
CUST01021,Pokhara,Office,Winter,Smart,5453.0,11.0,33.1,30.0,7.0,11.7,No,1224.7,2064.1
CUST00564,Lalitpur,Office,Winter,Smart,5492.0,13.0,13.6,36.0,7.0,3.5,No,1625.0,1568.6
CUST01265,Bhaktapur,Commercial,Spring,Standard,5593.0,2.0,30.4,89.3,20.0,3.0,No,581.5,1763.4
CUST00743,Pokhara,Commercial,Autumn,Standard,3675.0,13.0,28.2,77.3,7.0,10.7,No,110.3,1484.3
CUST00864,Bhaktapur,Residential,Winter,Standard,3200.0,4.0,,41.6,3.0,4.2,No,1336.4,1250.4
CUST01599,Lalitpur,Residential,Winter,Smart,1986.0,8.0,20.8,75.7,13.0,8.3,No,1107.2,1719.9
CUST01715,,Residential,Spring,Standard,4007.0,15.0,32.1,62.5,14.0,8.8,No,674.2,1639.4
CUST01485,Kathmandu,Office,Summer,Smart,3754.0,7.0,32.8,77.4,8.0,12.3,No,642.7,1831.0
CUST00892,Bhaktapur,Commercial,Winter,Smart,2241.0,6.0,11.6,54.0,7.0,4.4,No,1619.7,1371.0
CUST01578,Lalitpur,Commercial,Spring,Smart,5159.0,14.0,25.8,80.0,11.0,6.2,No,364.2,1630.8
CUST01039,Chitwan,Commercial,Spring,Smart,1409.0,8.0,16.2,88.5,17.0,12.5,No,1372.1,1771.3
CUST00207,,Commercial,Summer,Smart,5038.0,13.0,9.0,61.9,6.0,10.1,Yes,743.2,1633.5
CUST00393,Chitwan,Office,Spring,Standard,3486.0,11.0,14.8,87.1,18.0,9.5,No,876.9,1927.6
CUST00795,Kathmandu,Industrial,Autumn,Smart,3675.0,15.0,10.9,89.9,5.0,13.1,No,1506.1,2266.0
CUST00871,Lalitpur,Residential,Autumn,Standard,5843.0,9.0,28.5,58.5,15.0,8.4,No,612.6,1652.1
CUST00398,Lalitpur,Residential,Spring,Smart,556.0,9.0,18.6,46.4,16.0,10.6,Yes,1189.5,1285.5
CUST00767,Lalitpur,Residential,Spring,Standard,3683.0,3.0,16.6,55.1,10.0,6.8,Yes,1597.1,1136.2
CUST01870,Pokhara,Office,Spring,Standard,3735.0,10.0,27.7,67.7,13.0,8.9,No,84.3,1534.1
CUST01242,Kathmandu,Office,Summer,Standard,864.0,8.0,26.1,48.1,7.0,8.5,No,791.3,1526.4
CUST01029,Kathmandu,Residential,Winter,Standard,3970.0,13.0,7.5,33.3,15.0,13.4,No,581.3,1774.3
CUST01793,Pokhara,Residential,Autumn,Smart,1661.0,9.0,33.0,44.0,7.0,5.1,No,1479.9,1307.2
CUST00643,Biratnagar,Residential,Winter,Smart,2202.0,6.0,18.9,80.4,10.0,17.7,No,1312.4,1871.0
CUST01922,Chitwan,Office,Winter,Smart,4040.0,13.0,26.7,62.6,12.0,12.7,No,778.3,1999.8
CUST00613,Lalitpur,Commercial,Autumn,Standard,4473.0,3.0,29.5,41.0,18.0,13.9,No,740.0,1927.0
CUST01763,Biratnagar,Residential,Summer,Smart,2691.0,8.0,24.6,44.4,9.0,14.6,No,1569.1,1736.8
CUST00961,Pokhara,Industrial,Spring,Smart,3310.0,6.0,11.0,77.4,12.0,10.8,No,237.5,1603.5
CUST01571,Kathmandu,Office,Winter,Smart,,15.0,19.2,63.7,5.0,3.0,No,1102.7,1431.8
CUST00726,Bhaktapur,Commercial,Summer,Smart,3772.0,5.0,15.7,77.1,15.0,2.1,No,588.9,1446.4
CUST00684,Lalitpur,Office,Autumn,Smart,4542.0,2.0,9.4,60.6,11.0,14.4,No,1633.7,1921.8
CUST00099,Kathmandu,Commercial,Spring,Standard,4120.0,8.0,20.6,61.4,7.0,17.8,No,99.9,1721.3
CUST00805,Lalitpur,Industrial,Spring,Smart,5755.0,13.0,11.6,80.0,5.0,8.1,Yes,526.1,1838.7
CUST01752,Kathmandu,Residential,Winter,Smart,5379.0,1.0,16.7,84.6,4.0,7.4,Yes,1514.0,1265.1
CUST01598,Kathmandu,Office,Autumn,Smart,3003.0,2.0,20.2,40.3,10.0,9.9,Yes,805.1,1514.4
CUST00407,Kathmandu,Residential,Winter,Standard,5487.0,11.0,13.7,45.9,13.0,14.9,No,834.8,2001.5
CUST00503,Chitwan,Commercial,Autumn,Smart,3503.0,7.0,20.2,73.7,16.0,13.9,No,432.0,1795.3
CUST01072,Kathmandu,Office,Autumn,Standard,4153.0,12.0,14.1,53.3,12.0,16.0,No,908.9,2002.1
CUST01057,Bhaktapur,Residential,Summer,Smart,1903.0,6.0,18.0,80.5,12.0,14.9,No,932.3,1654.6
CUST00930,Kathmandu,Office,Autumn,Standard,4905.0,10.0,5.4,89.5,17.0,15.8,No,714.7,2278.0
CUST00780,Lalitpur,Residential,Summer,Standard,4977.0,2.0,14.6,56.1,3.0,7.7,Yes,157.6,863.3
CUST01864,Biratnagar,Office,Spring,Smart,4738.0,5.0,16.2,78.7,20.0,15.7,No,636.8,2101.9
CUST00201,,Residential,Summer,Smart,4356.0,10.0,16.8,78.8,2.0,12.3,Yes,1358.5,1528.5
CUST00135,Kathmandu,Commercial,Winter,Standard,4509.0,6.0,34.3,71.9,9.0,13.1,Yes,1308.1,1794.9
CUST01052,Chitwan,Residential,Winter,Smart,2407.0,3.0,18.5,84.9,18.0,9.9,No,1106.8,1534.2
CUST00041,Kathmandu,Office,Autumn,Standard,5614.0,2.0,27.7,69.4,4.0,7.2,No,1337.5,1459.0
CUST01018,Pokhara,Industrial,Spring,Standard,2221.0,4.0,17.7,59.4,2.0,2.9,No,1533.8,1421.8
CUST00231,Chitwan,Commercial,Summer,Standard,2850.0,10.0,26.1,49.9,7.0,16.9,No,946.1,1993.7
CUST01514,Kathmandu,Commercial,Autumn,Standard,1546.0,5.0,10.4,33.8,20.0,8.3,No,313.8,1311.6
CUST01797,Chitwan,Residential,Autumn,Smart,1194.0,12.0,21.9,77.6,7.0,7.2,No,349.5,1059.9
CUST00379,Lalitpur,Commercial,Autumn,Smart,5325.0,9.0,25.9,82.5,12.0,16.9,No,1784.1,2380.0
CUST00289,Bhaktapur,Office,Winter,Standard,3884.0,14.0,19.9,66.6,5.0,10.6,No,1688.0,1999.7
CUST00419,Chitwan,Residential,Autumn,Standard,2937.0,8.0,33.3,44.7,9.0,7.8,No,1478.3,1508.0
CUST01699,Kathmandu,Residential,Summer,Smart,2889.0,4.0,33.7,44.9,9.0,2.9,No,261.4,1179.8
CUST00392,Bhaktapur,Commercial,Autumn,Standard,5072.0,10.0,28.1,49.7,6.0,13.0,No,606.5,1955.1
CUST00593,Kathmandu,Office,Autumn,Smart,1990.0,10.0,12.7,36.0,19.0,12.2,No,1454.2,1999.9
CUST01523,Kathmandu,Commercial,Summer,Smart,4214.0,6.0,10.8,42.3,12.0,13.1,No,630.1,1842.1
CUST01163,Pokhara,Residential,Summer,Smart,2113.0,12.0,9.6,33.6,11.0,3.8,No,210.0,1060.6
CUST01087,Kathmandu,Residential,Spring,Smart,4848.0,2.0,,73.3,8.0,6.6,No,1344.8,1325.9
CUST01496,Biratnagar,Office,Spring,Smart,1694.0,6.0,8.0,38.7,10.0,17.0,No,1629.8,1830.8
CUST00648,,Commercial,Spring,Smart,3447.0,9.0,21.3,32.5,5.0,13.4,No,577.9,1579.7
CUST01153,Chitwan,Residential,Winter,Smart,5829.0,6.0,5.4,67.5,11.0,5.8,No,909.7,1469.9
CUST01368,Biratnagar,Industrial,Spring,Standard,3659.0,10.0,20.4,66.9,7.0,14.8,Yes,701.1,1931.8
CUST00521,Kathmandu,Residential,Autumn,Standard,3486.0,10.0,16.3,71.3,16.0,13.0,No,288.8,1589.8
CUST01863,Lalitpur,Residential,Summer,Smart,4854.0,7.0,16.8,85.6,9.0,6.2,No,602.7,1493.6
CUST01881,Pokhara,Office,Summer,Smart,2886.0,2.0,20.8,41.2,7.0,17.2,No,1493.3,1801.4
CUST00065,Kathmandu,Residential,Spring,Standard,4879.0,14.0,9.9,55.2,7.0,15.2,No,722.8,1610.5
CUST01837,Lalitpur,Office,Autumn,Smart,4093.0,11.0,16.1,38.2,12.0,17.5,No,679.9,2082.1
CUST00015,Lalitpur,Residential,Autumn,Smart,4759.0,14.0,15.0,62.6,16.0,5.7,No,1639.2,1589.5
CUST01181,Biratnagar,Commercial,Autumn,Smart,5087.0,4.0,21.7,57.2,18.0,7.1,No,1720.1,1886.3
CUST01065,Lalitpur,Residential,Summer,Smart,5180.0,5.0,35.0,31.3,2.0,5.4,Yes,399.5,962.7
CUST00493,Chitwan,Office,Spring,Smart,3653.0,12.0,28.6,38.0,14.0,11.3,No,106.0,1765.1
CUST00380,Bhaktapur,Industrial,Winter,Standard,1088.0,2.0,26.0,40.3,10.0,13.0,No,591.8,1815.3
CUST00188,Kathmandu,Office,Autumn,Smart,1466.0,13.0,29.6,31.4,2.0,7.5,No,1325.9,1599.6
CUST00764,Biratnagar,Residential,Summer,Smart,3003.0,11.0,22.9,75.6,19.0,11.2,No,378.2,1863.3
CUST00217,Kathmandu,Residential,Winter,Standard,1186.0,12.0,11.1,79.1,20.0,4.1,No,1306.8,1562.5
CUST00792,Biratnagar,Office,Winter,Standard,2965.0,10.0,20.6,83.4,9.0,7.6,No,1356.0,1879.7
CUST01077,Chitwan,Residential,Winter,Standard,5994.0,3.0,27.5,59.1,20.0,11.2,No,412.0,1858.4
CUST00879,Lalitpur,Commercial,Autumn,Standard,2724.0,12.0,6.0,56.3,12.0,13.5,No,1079.4,1727.2
CUST00338,Lalitpur,Office,Autumn,Smart,1575.0,3.0,33.4,43.6,11.0,8.7,No,149.1,1550.0
CUST01773,Lalitpur,Residential,Autumn,Smart,3785.0,8.0,33.8,42.9,19.0,13.8,No,1495.0,1994.7
CUST00720,Kathmandu,Industrial,Autumn,Smart,1288.0,6.0,9.3,83.7,9.0,5.8,No,1156.8,1450.4
CUST01749,Bhaktapur,Commercial,Autumn,Standard,5488.0,12.0,27.6,32.1,11.0,12.8,No,481.6,1908.7
CUST00296,Pokhara,Industrial,Autumn,Standard,1520.0,3.0,24.8,69.8,8.0,5.4,No,277.6,1450.4
CUST01726,Lalitpur,Residential,Summer,Smart,1531.0,5.0,29.1,86.9,10.0,2.7,Yes,1200.7,1016.4
CUST01017,Lalitpur,Commercial,Summer,Smart,756.0,15.0,21.6,81.4,6.0,3.4,No,1253.7,1403.3
CUST01276,Pokhara,Office,Spring,Standard,686.0,10.0,22.0,36.2,5.0,17.7,No,1301.2,1615.6
CUST01751,Lalitpur,Residential,Summer,Smart,5850.0,9.0,15.4,46.7,6.0,2.7,No,745.6,1476.6
CUST01486,Kathmandu,Office,Spring,Smart,1156.0,2.0,20.6,33.9,17.0,10.4,No,664.1,1553.2
CUST00456,Lalitpur,Residential,Winter,Smart,770.0,14.0,24.5,51.4,,11.5,No,525.5,1688.6
CUST00027,Pokhara,Commercial,Autumn,Smart,3392.0,15.0,8.0,34.8,11.0,7.6,No,1632.2,1689.3
CUST00816,Pokhara,Residential,Spring,Smart,2838.0,6.0,20.2,62.0,18.0,4.7,No,736.2,1170.4
CUST01887,Lalitpur,Residential,Spring,Standard,4818.0,12.0,5.5,52.3,8.0,5.3,No,477.0,1238.6
CUST00270,Lalitpur,Office,Summer,Smart,2263.0,13.0,20.6,49.4,16.0,5.2,No,1285.2,1907.5
CUST00996,Chitwan,Office,Autumn,Smart,4721.0,14.0,15.0,77.5,14.0,8.2,No,774.0,2000.3
CUST00202,Pokhara,Commercial,Summer,Standard,1326.0,1.0,20.1,32.0,5.0,17.9,No,698.8,1734.9
CUST00162,Lalitpur,Commercial,Summer,Smart,,4.0,20.5,57.6,12.0,15.5,No,409.5,1700.5
CUST01580,Chitwan,Commercial,Spring,Smart,4004.0,11.0,30.6,84.8,18.0,14.5,Yes,1432.4,2063.9
CUST00730,Lalitpur,Residential,Spring,Standard,2077.0,7.0,27.2,50.2,3.0,15.3,No,,1243.5
CUST00402,Lalitpur,Office,Autumn,Smart,4268.0,4.0,29.3,73.6,15.0,4.2,No,692.7,1650.6
CUST00703,Pokhara,Commercial,Autumn,Smart,2067.0,15.0,15.2,45.8,19.0,10.3,No,659.6,1907.7
CUST01501,Chitwan,Office,Winter,Standard,1277.0,11.0,31.0,33.0,3.0,16.5,No,376.3,1671.8
CUST01846,Pokhara,Office,Summer,Smart,5174.0,9.0,24.9,57.4,10.0,7.5,No,1582.1,1939.0
CUST01796,Pokhara,Residential,Spring,Standard,5148.0,2.0,18.4,62.4,2.0,6.1,No,640.6,929.8
CUST01130,Bhaktapur,Commercial,Winter,Standard,4459.0,11.0,19.1,87.6,2.0,16.1,No,1260.3,1821.7
CUST00566,Bhaktapur,Office,Spring,Smart,986.0,10.0,18.0,30.5,3.0,3.6,No,163.5,879.6
CUST01414,Lalitpur,Office,Spring,Smart,4460.0,13.0,23.7,74.4,4.0,14.6,No,1300.8,1933.1
CUST01022,Chitwan,Residential,Winter,Standard,3490.0,1.0,6.6,73.1,9.0,2.1,No,1619.7,1140.3
CUST01026,Chitwan,Commercial,Summer,Standard,1744.0,10.0,10.5,63.6,16.0,10.6,No,1349.3,2016.9
CUST01412,Kathmandu,Residential,Winter,Smart,4931.0,7.0,32.7,49.8,2.0,16.9,Yes,992.7,1692.6
CUST01896,Pokhara,Commercial,Spring,Smart,3850.0,8.0,15.2,42.8,14.0,8.6,Yes,143.0,1226.0
CUST01586,Bhaktapur,Residential,Autumn,Smart,3284.0,11.0,19.3,71.7,3.0,14.1,No,224.8,1401.7
CUST01105,Biratnagar,Residential,Spring,Smart,5037.0,1.0,8.3,36.0,19.0,14.8,No,1284.5,1791.5
CUST00206,Lalitpur,Commercial,Summer,Smart,3679.0,7.0,5.9,60.6,9.0,16.6,No,157.6,1893.3
CUST00035,Chitwan,Office,Spring,Smart,2000.0,10.0,22.4,43.0,19.0,9.8,Yes,649.3,1615.4
CUST00776,Lalitpur,Commercial,Autumn,Smart,829.0,1.0,18.1,58.9,3.0,8.0,No,762.1,1031.2
CUST00509,Pokhara,Commercial,Winter,Smart,5955.0,15.0,10.8,44.5,9.0,11.0,No,1253.5,1948.0
CUST01452,Lalitpur,Residential,Spring,Standard,3120.0,,26.3,71.1,8.0,17.2,No,977.7,1695.4
CUST01479,Lalitpur,Residential,Summer,Smart,1464.0,4.0,22.0,49.4,14.0,15.4,No,498.8,1434.3
CUST00001,Pokhara,Residential,Spring,Smart,,4.0,23.5,60.4,20.0,9.2,No,304.2,1278.6
CUST01391,Lalitpur,Commercial,Winter,Smart,3534.0,14.0,17.1,62.1,2.0,16.9,No,1543.4,2050.8
CUST00092,Biratnagar,Residential,Spring,Standard,598.0,14.0,15.2,82.5,20.0,13.7,No,351.1,1580.5
CUST01364,Bhaktapur,Industrial,Spring,Smart,,5.0,26.2,50.1,15.0,11.4,No,439.6,1899.3
CUST00898,Lalitpur,Residential,Autumn,Smart,4583.0,10.0,32.8,71.7,20.0,7.8,No,1431.7,1825.8
CUST00565,Biratnagar,Office,Spring,Smart,870.0,6.0,30.3,70.4,6.0,5.8,Yes,850.5,1034.1
CUST01370,Chitwan,Office,Autumn,Smart,5823.0,9.0,30.8,36.7,16.0,16.0,No,1204.7,2364.9
CUST00777,Kathmandu,Residential,Winter,Smart,2986.0,1.0,5.6,54.0,10.0,9.8,No,853.6,1243.3
CUST00242,Bhaktapur,Office,Autumn,Smart,2943.0,6.0,9.1,74.0,4.0,16.3,No,945.9,1533.2
CUST00014,Biratnagar,Residential,Autumn,Smart,5225.0,7.0,7.8,57.0,18.0,3.7,No,1629.3,1718.9
CUST00316,Pokhara,Office,Winter,Standard,2871.0,13.0,21.9,68.5,14.0,11.4,No,927.0,2144.2
CUST00601,Kathmandu,Residential,Autumn,Smart,2146.0,6.0,19.6,50.2,7.0,2.4,Yes,1208.3,746.2
CUST00388,Lalitpur,Residential,Summer,Smart,1494.0,4.0,6.3,63.2,3.0,9.0,No,682.3,1094.6
CUST01298,Chitwan,Industrial,Summer,Smart,1139.0,10.0,21.6,52.6,3.0,7.9,No,1368.3,1725.7
CUST00167,Chitwan,Commercial,Summer,Standard,3885.0,10.0,17.8,30.9,16.0,10.6,Yes,1009.0,1745.3
CUST00841,Biratnagar,Office,Winter,Smart,4185.0,8.0,29.0,50.7,10.0,3.2,Yes,912.9,1481.1
CUST00021,Biratnagar,Residential,Summer,Smart,3931.0,10.0,14.6,66.0,3.0,8.9,Yes,669.8,1291.3
CUST00647,Lalitpur,Office,Spring,Standard,2306.0,13.0,,50.1,16.0,18.0,No,405.5,2035.9
CUST01843,Bhaktapur,Residential,Autumn,Smart,1268.0,5.0,22.7,82.6,20.0,13.7,No,564.6,1615.9
CUST01509,Kathmandu,Residential,Autumn,Smart,1783.0,6.0,32.1,53.8,,3.0,No,280.5,784.0
CUST01155,Lalitpur,Commercial,Autumn,Standard,3562.0,1.0,12.2,80.2,17.0,5.8,No,497.3,1554.2
CUST01529,Kathmandu,Industrial,Winter,Smart,2381.0,10.0,21.3,86.4,4.0,13.9,No,118.1,1975.7
CUST00832,Chitwan,Office,Spring,Smart,935.0,14.0,17.8,45.7,20.0,2.9,No,231.5,1368.0
CUST01268,Pokhara,Residential,Spring,Smart,3506.0,13.0,34.8,66.8,20.0,12.1,Yes,758.6,1641.2
